0.0730497 0 0.999977 1.44643e-05 4.16017e-07 0 3.61348e-06 0 0 0 0 2.1675e-07 0 0 0 0 1.88699e-06 0 1.99933e-06 0.975144 0.374799 0.000128944 0.999998 0.000526941 0 9.58742e-07 0.999472 0 2.76343e-07 0.999765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Scott Farquhar ,Mike Cannon-Brookes ,Pyotr Aven ,Sam Goi ,Zhang Yong ,Cliff Obrecht ,
0.0730503 0 0.99996 2.56351e-05 7.38245e-07 0 6.49854e-06 0 0 0 0 5.20741e-07 0 0 0 0 3.37398e-06 0 3.5028e-06 0.975131 0.374799 0.000126784 0.999996 2.32794e-06 0 1.68609e-06 0.999995 0 6.68607e-07 0.999565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957181 0.226528 0.28571 0 0 0 Michael Kum ,Dragos Paval ,Adrian Paval ,Ilona Herlin ,Mika Anttonen ,Hans Melchers ,
0.189582 0.0212323 0.0699682 0.144336 0.0471005 0.0145376 0.0854557 0.0630677 0.0212815 0.0153189 0.0961829 0.0873178 0.0469054 0.0383492 0.0564582 0.0178889 0.0254596 0.00338034 0.145759 0.598348 0.0334952 0.00827235 0.577683 0.444759 0.0539153 0.0411236 0.0991329 0.0375925 0.323476 0.138209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000843018 0 0 0 0 0 0 0.341114 0 0 Syed Mokhtar AlBukhary ,Charoen Sirivadhanabhakdi ,Vanich Chaiyawan ,Prayudh Mahagitsiri ,Sarath Ratanavadi ,Harald Link ,
0.193189 0.0218221 0.0666308 0.136535 0.0490176 0.0139036 0.0826054 0.0597422 0.0178341 0.0149385 0.0832629 0.100779 0.052705 0.0397299 0.0608287 0.0159038 0.0267114 0.00297611 0.154074 0.606736 0.0370286 0.00744445 0.589164 0.444956 0.0398694 0.0389576 0.0978848 0.0388129 0.339519 0.133373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000983684 0.0104541 0 0 0.214558 0.16427 0.241036 0.669814 0 0 Prasert Prasarttong-Osoth ,Pongsak Viddayakorn ,Dhanin Chearavanont ,Wim van der Leegte & family ,Lesley Bamberger ,Sumet Jiaravanon ,
0.19841 0.0260643 0.0500108 0.144688 0.0606221 0.0120277 0.0741524 0.0683842 0.0138734 0.00791347 0.0860091 0.0705657 0.0645221 0.0501508 0.0865093 0.0159968 0.0199254 0.00401484 0.144569 0.620132 0.0597014 0.0067161 0.576305 0.410351 0.0242138 0.0462828 0.0863872 0.0583285 0.374437 0.100502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285832 0 0 0.27407 0.315214 0.317781 0 0 0 Lim Kok Thay ,Martin Ebner ,Reinold Geiger ,Alfred Gantner ,Marcel Erni ,Urs Wietlisbach ,
0.195371 0 0.0103171 0.156861 0.0948676 0.0102492 0.109928 0.0524534 0.0154472 0 0.0573814 0.0418854 0.115181 0.110063 0.0364169 0.0104912 0.0260644 0 0.152393 0.693007 0.114225 0.010907 0.691181 0.429809 0.0210508 0.0208874 0.0682542 0.110051 0.349948 0.0313199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1082 0.338361 0 0.463497 0.363867 0.110964 0.0413045 0.408917 0 Ilson Mateus & family ,David Velez & family ,Joao Alves de Queiroz Filho ,Julio Bozano ,Sasson Dayan & family ,Marcel Herrmann Telles ,
0.218025 0 0.0140841 0.120761 0.107872 0.0139831 0.0858061 0.0216077 0.0210849 0 0.0496629 0.0500418 0.150477 0.114724 0.0285022 0.0143211 0.0355587 0 0.171514 0.701015 0.152436 0.0136168 0.778555 0.37189 0.0287025 0 0.0645486 0.150103 0.384756 0.0142338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05994 0.474817 0 0.764706 0.243776 0.10142 0 0.0592287 0 Jose Isaac Peres & family ,Jayme Garfinkel & family ,Walther Moreira Salles Junior ,Fernando Roberto Moreira Salles ,Jose Roberto Marinho ,Joao Moreira Salles ,
0.20826 0 0.0135509 0.138939 0.209519 0.0136429 0.0559151 0.0139276 0.0136083 0 0.027602 0.0416764 0.0420191 0.0689575 0.0275792 0.0138521 0.0277425 0 0.291469 0.620961 0.273895 0.0119664 0.569764 0.694858 0 0 0.0135509 0.291591 0 0.0135509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.40828 0.699262 0.496687 0.888519 0.235345 0.201863 0 0 0 Forrest Li ,Gang Ye ,Abilio dos Santos Diniz ,Matthias Reinhart ,Min-Liang Tan ,Rudolf Maag ,
0.261142 0 0.0191461 0.117921 0.295694 0.0192559 0.0198757 0 0 0 0 0.0390457 0 0.0584203 0.019631 0.0195513 0.0200213 0 0.371438 0.545466 0.374799 0.00962947 0.392586 0.980854 0 0 0.0191461 0 0 0.0191461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Otto Happel ,Alberto Siccardi & family ,Odd Reitan & family ,Antti Aarnio-Wihuri ,Frederik Paulsen ,Hans Peter Wild ,
0.259661 0 0.0337435 0.207639 0 0.0337783 0.0351314 0 0 0 0 0.068831 0 0.102912 0.0346264 0.0344427 0.0352599 0 0.413635 0.629213 0.374799 0.00968941 0.0337435 0.966256 0 0 0.0337435 0 0 0.0337435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Johan Johannson ,Thomas Straumann ,Antti Herlin ,Giammaria Giuliani ,Theo Mueller ,Ana Lucia de Mattos Barretto Villela ,
0.0762283 0 0.999989 3.23298e-06 2.48143e-07 0 1.09897e-06 0 0 0 3.16789e-07 3.51233e-07 0 0 3.46058e-06 4.7094e-07 7.73474e-07 0 4.05901e-07 0.974256 0.374798 0.00025085 0.999999 0.0144318 1.03625e-06 1.40031e-07 0.985567 0 4.54993e-07 0.992219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937716 1.09045 0.957177 0.226523 0.285705 0 0 0 Oleg Boyko ,Carsten Koerl ,Tor Peterson ,Aristotelis Mistakidis ,Daniel Mate ,Stephane Bonvin ,
0.0729128 0 0.999535 0.000164808 7.71286e-06 6.34868e-07 5.7552e-05 2.0228e-06 0 0 6.69592e-06 9.26945e-06 1.38924e-06 0 0.00016341 1.57003e-05 2.54445e-05 3.35678e-07 1.00116e-05 0.973941 0.374789 0.000148762 0.999969 0.00297487 2.20204e-05 2.22979e-06 0.996989 0 1.22757e-05 0.994636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937664 1.09039 0.957089 0.226425 0.285604 0 0 0 Morris Kahn ,Lawrence Stroll ,Alan Howard ,Peter Spuhler ,Patrick Drahi ,Torbjorn Tornqvist ,
0.072965 0 0.999754 9.68148e-05 2.74858e-06 1.56619e-07 3.41729e-05 5.8441e-07 0 0 1.53506e-06 2.89776e-06 0 0 8.7632e-05 5.85946e-06 1.03588e-05 0 2.93997e-06 0.974446 0.374797 0.000142251 0.999992 0.00226686 5.2157e-06 2.28948e-07 0.997724 0 3.76895e-06 0.996507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937707 1.09044 0.957161 0.226505 0.285686 0 0 0 Yuri Shefler ,Lucia Maggi & family ,Yao Hsiao Tung ,Luc Tack ,Dona Bertarelli ,Ivan Glasenberg ,
0.0730469 0 0.999872 5.46321e-05 9.24314e-07 0 1.92376e-05 1.59887e-07 0 0 3.43411e-07 7.8395e-07 0 0 4.45545e-05 2.08379e-06 4.39103e-06 0 8.95826e-07 0.974777 0.374799 0.00013779 0.999998 0.00176182 1.18041e-06 0 0.998236 0 1.03271e-06 0.997737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937717 1.09045 0.957177 0.226523 0.285705 0 0 0 Heikki Kyostila ,Mikhail Prokhorov ,Karel Komarek ,Egor Kulkov ,Vicky Safra & family ,Carlos Alberto Sicupira & family ,
0.0731389 0 0.99993 3.22739e-05 4.53069e-07 0 1.05033e-05 0 0 0 0 3.6561e-07 0 0 2.20295e-05 1.02404e-06 2.6087e-06 0 3.92429e-07 0.975006 0.374799 0.000134696 0.999999 0.00138481 2.40108e-07 0 0.998614 0 5.16591e-07 0.998526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937718 1.09045 0.95718 0.226527 0.285709 0 0 0 Frits Goldschmeding ,Michael Platt ,Radovan Vitek ,Neide Helena de Moraes ,Michael Pieper ,Ghan Djoe Hiang ,
0.073228 0 0.999961 1.84299e-05 3.0148e-07 0 5.71826e-06 0 0 0 0 2.29079e-07 0 0 1.08213e-05 7.18094e-07 2.40191e-06 0 2.4741e-07 0.97516 0.374799 0.000132505 1 0.00110307 0 0 0.998897 0 2.97813e-07 0.999024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09045 0.957181 0.226528 0.285709 0 0 0 Miriam Baumann-Blocher ,Mark Coombs ,Evgeny (Eugene) Shvidler ,Michael Spencer ,Michael Hintze ,Ion Tiriac ,
0.0733279 0 0.999929 3.58533e-05 5.25011e-07 0 1.07216e-05 0 0 0 0 3.90923e-07 0 0 1.82938e-05 1.27748e-06 3.96515e-06 0 3.77999e-07 0.975187 0.374799 0.000131302 0.999999 0.000901252 0 0 0.999098 0 4.69499e-07 0.999491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09045 0.957181 0.226528 0.285709 0 0 0 Torstein Hagen ,Thor Bjorgolfsson ,Simon Nixon ,Rahel Blocher ,Peter Grogg ,Mike Speiser ,
0.0733915 0 0.999961 2.08345e-05 2.10839e-07 0 6.12002e-06 0 0 0 0 1.52337e-07 0 0 9.42819e-06 5.18359e-07 2.01267e-06 0 1.6309e-07 0.975297 0.374799 0.000129949 1 0.000743626 0 0 0.999256 0 1.61615e-07 0.999648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Christopher Rokos ,Beda Diethelm ,Bertil Hult ,Mohammed Ibrahim ,Kwee Liong Phing ,Kwek Leng Peck ,
0.0734435 0 0.999976 1.3072e-05 1.00572e-07 0 3.75726e-06 0 0 0 0 0 0 0 5.27212e-06 2.41916e-07 1.12761e-06 0 0 0.975372 0.374799 0.000129075 1 0.000632492 0 0 0.999367 0 0 0.999741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Asok Kumar Hiranandani ,Kwek Leng Kee ,Richard Chandler ,Kwee Liong Seen ,Kwek Leng Keow ,Karl Scheufele III. & family ,
0.0734817 0 0.999983 9.16795e-06 3.1257e-07 0 2.57679e-06 0 0 0 0 2.15537e-07 0 0 3.36001e-06 0 7.54636e-07 0 2.66987e-07 0.97542 0.374799 0.000128525 1 0.0005575 0 0 0.999442 0 1.90486e-07 0.999793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Soegiarto Adikoesoemo ,Goh Cheng Liang ,Philip Ng ,Robert Ng ,Stein Erik Hagen ,Petter Stordalen & family ,
0.073505 0 0.999987 8.3041e-06 4.20163e-07 0 2.0383e-06 0 0 0 0 2.84556e-07 0 0 0 0 1.07792e-06 0 3.68121e-07 0.975447 0.374799 0.000128223 1 0.000513442 0 0 0.999486 0 2.41741e-07 0.999819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Oei Hong Leong ,Kwee Liong Tek ,Kjell Inge Rokke ,Jorge Paulo Lemann & family ,John Gandel ,Bernard Fraisse & family ,
0.0735036 0 0.999976 1.58547e-05 7.665e-07 0 3.8777e-06 0 0 0 0 5.21414e-07 0 0 0 0 2.02576e-06 0 6.83321e-07 0.97544 0.374799 0.000126019 0.999999 1.42516e-06 0 0 0.999998 0 4.49056e-07 0.999643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957181 0.226528 0.28571 0 0 0 Caroline Hagen Kjos ,Ivar Tollefsen ,Kwee Liong Keng ,Gianluigi Aponte ,Georg Stumpf ,Sergio Mantegazza ,
0.185278 0.0126697 0.0546185 0.163702 0.0273687 0.0128917 0.0868708 0.0728579 0.0289308 0.00901143 0.099733 0.129513 0.0674227 0.0509605 0.050911 0.019938 0.023423 0.00541032 0.0837666 0.619389 0.0176669 0.00983644 0.647681 0.353349 0.0676248 0.0565913 0.101871 0.058295 0.362269 0.101736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Lee Yeow Chor ,Lee Yeow Seng ,Jaran Chiaravanont ,Manas Chiaravanond ,Inigo Zobel ,Markus Blocher ,
0.191488 0.00995657 0.0373264 0.151821 0.0250608 0.0100327 0.0986873 0.070316 0.0221384 0.00499007 0.0692377 0.177114 0.0872351 0.0596949 0.0571482 0.0148721 0.0245943 0.00497217 0.0748027 0.644353 0.0194621 0.00834137 0.687352 0.314045 0.0400243 0.0549427 0.102395 0.0697496 0.418844 0.0721102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.186449 0 0 0 0.0083384 0 0 0 0 Prathip Chiravanond ,Nicolas Puech ,Ernesto Bertarelli ,Thomas Schmidheiny ,Walter Frey ,Taha Mikati ,
0.18995 0.0122442 0.0427903 0.171271 0.0277568 0.00919196 0.106677 0.0795102 0.0211385 0.00302553 0.0761035 0.0952975 0.0981862 0.0612389 0.0641535 0.018297 0.0272207 0.00611498 0.079782 0.663557 0.0209259 0.00760162 0.68558 0.291663 0.0368612 0.0551915 0.106991 0.0827525 0.426541 0.0702889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.488565 0 0 0.17457 0.340857 0.286256 0 0 0 Pedro Moreira Salles ,Maurizio Billi ,Klaus-Michael Kuehne ,Spiro Latsis & family ,Kwek Leng Beng ,Itamar Locks & family ,
0.173065 0 0.0142812 0.166553 0.0218756 0.00708649 0.144908 0.0726471 0.0214017 0 0.0794742 0.0435598 0.158968 0.116528 0.0431622 0.0072891 0.0286835 0 0.0735827 0.745099 0.0215062 0.0110128 0.797027 0.210819 0.0291611 0.0289286 0.0945238 0.152429 0.484138 0.0433657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.51674 0.125709 0 0.279476 0.416008 0.0499318 0.181944 0.656045 0 Blairo Maggi ,Anne Werninghaus ,Hugo Ribeiro & family ,Luis Carlos Sarmiento ,Alejandro Bulgheroni ,Bhadresh Shah ,
0.191981 0 0.0219126 0.121122 0 0.0108591 0.122333 0.0336489 0.032832 0 0.0773096 0.0557303 0.234253 0.145429 0.0332224 0.0111942 0.0439911 0 0.0561623 0.792309 0.0286121 0.0157353 1 0.0221522 0.0446949 0 0.100473 0.233664 0.599016 0.0221304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67187 0.217068 0 0.657505 0.253381 0 0.0517495 0.241227 0 Satyanarayan Nuwal ,Rameshchandra Jain ,P.V. Krishna Reddy ,Jupally Rameshwar Rao ,Rajeev Juneja ,P.P. Reddy ,
0.0795341 0 0.043941 0.181985 0 0 0.137137 0.0455649 0.0447251 0 0.0904155 0.0458898 0.137819 0.0904028 0.044829 0 0.0445188 0 0.0927719 0.811928 0.0439596 0.0168732 1 0 0 0 0.043941 0.956059 0 0.043941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.42731 0.155875 0 0.732053 0.255436 0.0107967 0 0.299321 0 Kochouseph Chittilappilly ,Ashok Kajaria ,Chris Wallin ,Ruben Vardanyan & family ,Sjamsul Nursalim ,Ho Hung Anh ,
0.0740691 0.00111332 0.987803 0.00225204 0.000348928 3.17981e-05 0.000237315 0.000587404 0 0.000151392 0.000444963 0.000474519 7.29865e-05 0 0.00459496 0.000141341 0.00133759 7.47334e-06 0.000400886 0.969074 0.371673 0.000294348 0.991339 0.00502912 0.00285163 0.00171607 0.989843 0.000151392 0.000408572 0.985095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.920419 1.07174 0.933935 0.207798 0.267156 0 0 0 Ilkka Herlin ,Francine von Finck & family ,David Teoh ,Chris Ellison ,Clive Palmer ,Heloise Pratt ,
0.0737675 0.000506495 0.992743 0.0010914 0.000257026 2.34271e-05 0.000196338 0.000367959 0 8.61581e-05 0.000320664 0.000329565 5.32859e-05 0 0.00285464 9.97455e-05 0.000778434 7.34608e-06 0.000284278 0.971372 0.373166 0.000228549 0.995378 0.00426712 0.00155825 0.000566068 0.993246 8.61581e-05 0.000275912 0.989708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9287 1.0807 0.94544 0.217888 0.277207 0 0 0 Gretel Packer ,Fiona Geminder ,Manny Stul ,Peter Kamprad ,Amnon Shashua ,Nigel Austin ,
0.0735705 1.14433e-07 0.996041 0.000820389 0.000253082 4.29222e-05 0.000207297 8.08138e-05 0 0 0.000312037 0.000360591 9.39234e-05 0 0.000715183 8.60172e-05 0.000567369 1.74982e-05 0.000402121 0.972459 0.374318 0.000201185 0.998687 0.00372356 0.00101991 0.000152545 0.994812 0 0.000291507 0.992777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.935029 1.08754 0.952843 0.221465 0.280588 0 0 0 Arkady Volozh ,Shlomo Kramer ,Blair Parry-Okeden ,S.D. Shibulal ,Sanjeev Bikhchandani ,John Van Lieshout ,
